# Constructed from biom file
#OTU ID	NMG.2.14-taxa	s.245.Healthy.lessthan5.Oral.Swab.1.1897.20-taxa	s.718235.1-taxa	NRH.1.57-taxa	s.718742.124-taxa	s.256.Healthy.lessthan5.Oral.Swab.2.2151.24-taxa	NRO.2.97-taxa	s.245.Healthy.lessthan5.Oral.Swab.3.2132.136-taxa	Myco330-taxa	s.721944.6-taxa	EBneg3.86-taxa	s.718742.82-taxa	s.245.Healthy.lessthan5.Oral.Swab.3.2132.106-taxa	NS.1.15-taxa	s.718978.115-taxa	NRH.2.95-taxa	s.109.Healthy.greaterthan5.Oral.Swab.1.820.102-taxa	s.109.Healthy.greaterthan5.Oral.Swab.1.820.17-taxa	s.256.Healthy.lessthan5.Oral.Swab.2.2151.108-taxa	MRSABB_00130.25-taxa	s.718235.49-taxa	MRSABB_00146.142-taxa	s.245.Healthy.lessthan5.Oral.Swab.2.2134.69-taxa	NMG.2.62-taxa	s.718235.123-taxa	Vibriolambda3.138-taxa	s.109.Healthy.greaterthan5.Oral.Swab.3.1064.67-taxa	s.718978.51-taxa	NRH.2.128-taxa	NRH.2.58-taxa	EBneg5.114-taxa	s.245.Healthy.lessthan5.Oral.Swab.3.2132.70-taxa	s.109.Healthy.greaterthan5.Oral.Swab.1.820.119-taxa	NS.2.101-taxa	Vibriolambda3.113-taxa	s.718978.3-taxa	s.256.Healthy.lessthan5.Oral.Swab.2.2151.72-taxa	s.109.Healthy.greaterthan5.Oral.Swab.2.1058.120-taxa	s.719837.89-taxa	s.723767.93-taxa	MD.blood.agar.control.2.145-taxa	NS.2.16-taxa	s.109.Healthy.greaterthan5.Oral.Swab.1.820.65-taxa	NS.1.133-taxa	s.109.Healthy.greaterthan5.Oral.Swab.3.1064.19-taxa	NMG.2.99-taxa	s.720699.53-taxa	EBneg5.139-taxa	s.256.Healthy.lessthan5.Oral.Swab.1.2005.71-taxa	MRSABB_00146.27-taxa	s.718235.87-taxa	NRO.2.60-taxa	s.718978.88-taxa	s.245.Healthy.lessthan5.Oral.Swab.1.1897.135-taxa	NS.1.100-taxa	s.109.Healthy.greaterthan5.Oral.Swab.3.1064.85-taxa	s.109.Healthy.greaterthan5.Oral.Swab.3.1064.40-taxa	Vibriolambda1.73-taxa	MD.blood.agar.control.1.111-taxa	Vibriolambda2.109-taxa	s.256.Healthy.lessthan5.Oral.Swab.2.2151.122-taxa	s.256.Healthy.lessthan5.Oral.Swab.1.2005.23-taxa	s.723767.126-taxa	NRO.1.96-taxa	EBneg1.74-taxa	Myco88-taxa	NRH.1.9-taxa	s.720699.90-taxa	s.109.Healthy.greaterthan5.Oral.Swab.2.1058.103-taxa	MD.blood.agar.control.2.112-taxa	NRO.2.12-taxa	s.721944.118-taxa	s.721944.54-taxa	NMG.1.98-taxa	s.245.Healthy.lessthan5.Oral.Swab.2.2134.105-taxa	s.720699.5-taxa	NMG.1.131-taxa	s.256.Healthy.lessthan5.Oral.Swab.1.2005.107-taxa	s.719837.52-taxa	s.723702.7-taxa	MRSABB_00131.141-taxa	NS.2.134-taxa	NS.1.63-taxa	s.723767.8-taxa	MRSABB_00131.26-taxa	NS.2.64-taxa	NRO.1.59-taxa	s.720699.117-taxa	NRO.2.130-taxa	s.109.Healthy.greaterthan5.Oral.Swab.2.1058.18-taxa	s.719837.4-taxa	s.245.Healthy.lessthan5.Oral.Swab.3.2132.22-taxa	MD.blood.agar.control.1.144-taxa	s.109.Healthy.greaterthan5.Oral.Swab.2.1058.66-taxa	s.723767.56-taxa	s.245.Healthy.lessthan5.Oral.Swab.2.2134.21-taxa	s.723702.125-taxa	s.245.Healthy.lessthan5.Oral.Swab.1.1897.68-taxa	NRO.1.11-taxa	s.245.Healthy.lessthan5.Oral.Swab.2.2134.121-taxa	s.718742.2-taxa	s.718742.50-taxa	MRSABB_00149.28-taxa	MRSABB_00149.143-taxa	s.719837.116-taxa	NRH.2.10-taxa	NMG.1.13-taxa	s.721944.91-taxa	MRSABB_00130.140-taxa	NRO.1.129-taxa	s.723702.92-taxa	NMG.1.61-taxa	s.245.Healthy.lessthan5.Oral.Swab.1.1897.104-taxa	s.723702.55-taxa	NRH.1.94-taxa	NMG.2.132-taxa	NRH.1.127-taxa	Consensus Lineage
1358	0.0	134.0	35.0	1.0	9.0	13.0	0.0	69.0	0.0	1.0	0.0	15.0	371.0	0.0	13.0	0.0	26.0	12.0	78.0	0.0	42.0	0.0	54.0	0.0	29.0	0.0	20.0	20.0	0.0	0.0	0.0	81.0	69.0	2.0	0.0	16.0	11.0	3.0	39.0	49.0	4.0	0.0	30.0	0.0	15.0	1.0	36.0	0.0	57.0	0.0	102.0	0.0	28.0	111.0	1.0	66.0	87.0	0.0	0.0	0.0	19.0	52.0	23.0	0.0	0.0	0.0	0.0	105.0	28.0	0.0	0.0	5.0	2.0	1.0	248.0	58.0	0.0	288.0	13.0	16.0	0.0	0.0	0.0	23.0	0.0	0.0	1.0	44.0	0.0	4.0	9.0	56.0	14.0	6.0	19.0	38.0	12.0	111.0	0.0	62.0	3.0	5.0	0.0	0.0	16.0	0.0	0.0	13.0	0.0	0.0	39.0	0.0	505.0	11.0	1.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__lactis
1363	0.0	21.0	2.0	0.0	10.0	6.0	0.0	13.0	0.0	2.0	0.0	22.0	117.0	0.0	13.0	0.0	29.0	2.0	19.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	15.0	20.0	0.0	0.0	5.0	11.0	4.0	27.0	11.0	0.0	0.0	2.0	0.0	8.0	1.0	2.0	0.0	19.0	0.0	0.0	0.0	15.0	12.0	0.0	35.0	30.0	0.0	0.0	0.0	2.0	20.0	5.0	0.0	0.0	0.0	0.0	10.0	4.0	0.0	0.0	2.0	5.0	0.0	44.0	3.0	0.0	93.0	4.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	7.0	10.0	0.0	0.0	6.0	4.0	1.0	23.0	0.0	16.0	11.0	6.0	0.0	1.0	7.0	0.0	0.0	8.0	0.0	0.0	9.0	0.0	99.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__garvieae
81852	0.0	1.0	0.0	0.0	0.0	5.0	1.0	6.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	2.0	0.0	11.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	1.0	6.0	0.0	17.0	12.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	19.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__; s__
1350	0.0	55.0	1.0	0.0	3.0	12.0	0.0	41.0	0.0	0.0	0.0	1.0	254.0	0.0	2.0	0.0	10.0	3.0	48.0	0.0	2.0	0.0	37.0	0.0	3.0	0.0	14.0	4.0	0.0	0.0	0.0	47.0	22.0	0.0	0.0	5.0	15.0	0.0	3.0	4.0	0.0	0.0	2.0	0.0	18.0	0.0	2.0	0.0	48.0	0.0	5.0	0.0	6.0	29.0	0.0	118.0	100.0	0.0	0.0	0.0	12.0	27.0	1.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	149.0	6.0	0.0	198.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	43.0	0.0	3.0	0.0	26.0	0.0	72.0	0.0	30.0	4.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	292.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
1351	0.0	69.0	37.0	0.0	32.0	24.0	0.0	60.0	0.0	20.0	0.0	85.0	410.0	0.0	25.0	0.0	23.0	3.0	80.0	0.0	33.0	0.0	53.0	0.0	23.0	0.0	26.0	25.0	0.0	0.0	0.0	64.0	31.0	1.0	0.0	28.0	15.0	4.0	110.0	114.0	0.0	0.0	2.0	0.0	30.0	0.0	44.0	0.0	64.0	0.0	127.0	1.0	108.0	44.0	0.0	132.0	171.0	0.0	0.0	0.0	18.0	54.0	51.0	0.0	0.0	0.0	0.0	171.0	24.0	0.0	0.0	23.0	19.0	1.0	227.0	58.0	0.0	255.0	44.0	20.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	35.0	0.0	4.0	33.0	85.0	0.0	5.0	31.0	57.0	24.0	60.0	1.0	52.0	29.0	32.0	0.0	0.0	28.0	0.0	0.0	43.0	0.0	0.0	85.0	3.0	329.0	26.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__faecalis
1352	0.0	44.0	59.0	0.0	78.0	9.0	0.0	19.0	0.0	31.0	0.0	173.0	113.0	0.0	126.0	1.0	18.0	4.0	45.0	0.0	62.0	0.0	23.0	0.0	41.0	0.0	9.0	70.0	0.0	0.0	0.0	26.0	34.0	0.0	0.0	99.0	8.0	4.0	435.0	474.0	0.0	0.0	3.0	0.0	10.0	1.0	207.0	0.0	15.0	0.0	209.0	0.0	330.0	22.0	0.0	35.0	69.0	0.0	0.0	0.0	3.0	17.0	189.0	0.0	0.0	0.0	0.0	474.0	11.0	0.0	0.0	59.0	42.0	0.0	84.0	265.0	0.0	101.0	139.0	251.0	0.0	0.0	1.0	148.0	1.0	0.0	0.0	192.0	0.0	0.0	145.0	29.0	0.0	1.0	172.0	22.0	218.0	36.0	0.0	32.0	72.0	62.0	0.0	0.0	188.0	0.0	0.0	97.0	0.0	0.0	603.0	0.0	192.0	196.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__faecium
53346	0.0	32.0	2.0	0.0	3.0	6.0	1.0	24.0	0.0	0.0	0.0	9.0	131.0	0.0	1.0	0.0	7.0	1.0	36.0	0.0	2.0	0.0	19.0	0.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0	30.0	18.0	0.0	0.0	1.0	5.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	19.0	0.0	4.0	0.0	4.0	19.0	0.0	77.0	82.0	0.0	0.0	0.0	5.0	23.0	1.0	1.0	0.0	0.0	0.0	5.0	13.0	0.0	0.0	1.0	0.0	0.0	59.0	3.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	20.0	0.0	1.0	2.0	26.0	0.0	37.0	0.0	24.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	130.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__mundtii
1354	0.0	25.0	6.0	0.0	3.0	7.0	1.0	24.0	0.0	2.0	0.0	6.0	187.0	0.0	2.0	0.0	12.0	3.0	30.0	0.0	2.0	0.0	14.0	0.0	3.0	0.0	11.0	5.0	0.0	0.0	0.0	29.0	18.0	0.0	0.0	2.0	6.0	2.0	3.0	15.0	0.0	0.0	0.0	0.0	12.0	0.0	3.0	0.0	25.0	0.0	21.0	0.0	8.0	26.0	0.0	62.0	90.0	0.0	0.0	0.0	11.0	21.0	8.0	0.0	0.0	0.0	0.0	12.0	8.0	0.0	0.0	3.0	2.0	0.0	86.0	10.0	0.0	101.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	5.0	2.0	29.0	0.0	0.0	6.0	16.0	4.0	34.0	0.0	16.0	8.0	6.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	11.0	0.0	158.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__hirae
37734	0.0	15.0	1.0	0.0	2.0	7.0	0.0	24.0	0.0	0.0	0.0	5.0	112.0	0.0	1.0	0.0	14.0	3.0	31.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	24.0	18.0	0.0	0.0	2.0	6.0	2.0	7.0	5.0	0.0	0.0	1.0	0.0	22.0	2.0	1.0	0.0	10.0	0.0	4.0	0.0	6.0	14.0	0.0	41.0	47.0	0.0	0.0	0.0	2.0	13.0	5.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	4.0	3.0	0.0	50.0	1.0	0.0	80.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	25.0	3.0	2.0	2.0	11.0	1.0	18.0	0.0	15.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	17.0	2.0	84.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__casseliflavus
51669	0.0	29.0	4.0	0.0	0.0	8.0	1.0	33.0	0.0	0.0	0.0	4.0	174.0	0.0	3.0	0.0	11.0	3.0	48.0	0.0	5.0	0.0	21.0	0.0	4.0	0.0	11.0	2.0	0.0	0.0	0.0	25.0	26.0	0.0	0.0	3.0	7.0	0.0	2.0	11.0	0.0	0.0	4.0	0.0	16.0	0.0	14.0	0.0	25.0	0.0	13.0	2.0	6.0	23.0	0.0	66.0	63.0	0.0	0.0	0.0	8.0	24.0	4.0	1.0	0.0	0.0	0.0	35.0	8.0	0.0	0.0	1.0	0.0	0.0	110.0	10.0	0.0	126.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	35.0	0.0	1.0	4.0	24.0	4.0	24.0	0.0	30.0	0.0	0.0	331.0	332.0	0.0	0.0	0.0	3.0	0.0	0.0	12.0	0.0	158.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Tetragenococcus; s__halophilus
33970	0.0	23.0	10.0	0.0	1.0	9.0	0.0	25.0	0.0	0.0	0.0	2.0	135.0	0.0	2.0	0.0	11.0	4.0	26.0	0.0	6.0	0.0	27.0	0.0	8.0	0.0	10.0	0.0	0.0	0.0	0.0	28.0	17.0	0.0	0.0	0.0	3.0	1.0	1.0	3.0	0.0	0.0	2.0	0.0	14.0	1.0	2.0	0.0	17.0	0.0	34.0	0.0	1.0	21.0	0.0	39.0	43.0	0.0	0.0	0.0	4.0	22.0	1.0	0.0	0.0	0.0	0.0	15.0	7.0	0.0	0.0	0.0	0.0	0.0	70.0	5.0	0.0	76.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	14.0	1.0	25.0	0.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	114.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Melissococcus; s__plutonius
33958	0.0	2.0	0.0	0.0	1.0	3.0	0.0	4.0	0.0	0.0	0.0	1.0	35.0	0.0	0.0	0.0	7.0	0.0	11.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	10.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	16.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
1578	0.0	24.0	24.0	0.0	8.0	4.0	1.0	25.0	0.0	5.0	0.0	24.0	188.0	0.0	6.0	0.0	25.0	2.0	22.0	0.0	20.0	1.0	10.0	0.0	14.0	0.0	10.0	8.0	0.0	0.0	0.0	35.0	58.0	0.0	0.0	6.0	3.0	1.0	44.0	26.0	1.0	0.0	7.0	0.0	8.0	3.0	12.0	0.0	12.0	0.0	80.0	0.0	22.0	29.0	0.0	33.0	44.0	0.0	0.0	0.0	6.0	10.0	7.0	0.0	0.0	0.0	0.0	37.0	13.0	0.0	1.0	7.0	9.0	1.0	52.0	14.0	0.0	86.0	10.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	13.0	0.0	2.0	11.0	26.0	0.0	6.0	15.0	6.0	5.0	34.0	0.0	12.0	10.0	9.0	0.0	0.0	11.0	0.0	0.0	16.0	0.0	0.0	11.0	0.0	150.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
1624	0.0	53.0	4.0	0.0	4.0	14.0	2.0	49.0	0.0	0.0	0.0	8.0	190.0	0.0	1.0	0.0	59.0	12.0	30.0	0.0	3.0	0.0	23.0	0.0	2.0	0.0	17.0	0.0	0.0	0.0	0.0	44.0	90.0	0.0	0.0	1.0	11.0	4.0	31.0	7.0	0.0	0.0	6.0	0.0	14.0	1.0	9.0	0.0	31.0	0.0	9.0	0.0	7.0	41.0	1.0	80.0	89.0	0.0	0.0	0.0	13.0	37.0	2.0	0.0	0.0	0.0	0.0	31.0	17.0	0.0	0.0	4.0	0.0	0.0	97.0	17.0	0.0	164.0	12.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	3.0	16.0	53.0	0.0	6.0	2.0	29.0	1.0	52.0	0.0	26.0	3.0	3.0	0.0	0.0	11.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	263.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius
1598	0.0	24.0	4.0	0.0	4.0	7.0	0.0	32.0	0.0	4.0	0.0	3.0	154.0	0.0	2.0	0.0	8.0	0.0	36.0	0.0	5.0	0.0	12.0	0.0	4.0	0.0	11.0	2.0	0.0	0.0	0.0	35.0	20.0	0.0	0.0	3.0	5.0	2.0	3.0	12.0	0.0	0.0	1.0	1.0	9.0	0.0	68.0	0.0	23.0	0.0	14.0	0.0	10.0	18.0	0.0	60.0	47.0	0.0	0.0	0.0	5.0	21.0	3.0	0.0	0.0	0.0	0.0	282.0	4.0	0.0	0.0	8.0	2.0	0.0	78.0	57.0	0.0	131.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	53.0	0.0	1.0	3.0	20.0	0.0	1.0	2.0	17.0	0.0	46.0	0.0	24.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	28.0	0.0	0.0	4.0	1.0	136.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri
1587	0.0	17.0	35.0	0.0	0.0	3.0	0.0	4.0	0.0	4.0	0.0	4.0	33.0	0.0	1.0	0.0	26.0	6.0	9.0	0.0	43.0	0.0	4.0	0.0	23.0	0.0	7.0	2.0	0.0	0.0	0.0	3.0	33.0	0.0	0.0	1.0	1.0	3.0	2.0	7.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	3.0	0.0	135.0	0.0	0.0	7.0	0.0	26.0	27.0	0.0	0.0	0.0	3.0	6.0	3.0	0.0	0.0	0.0	0.0	2.0	11.0	0.0	0.0	2.0	5.0	0.0	14.0	3.0	0.0	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	8.0	0.0	2.0	2.0	4.0	2.0	9.0	0.0	6.0	0.0	2.0	1.0	4.0	1.0	0.0	0.0	11.0	0.0	0.0	17.0	0.0	36.0	8.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__helveticus
1599	0.0	16.0	0.0	0.0	0.0	2.0	0.0	15.0	0.0	0.0	0.0	1.0	75.0	0.0	0.0	0.0	11.0	0.0	18.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	15.0	11.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	0.0	14.0	0.0	2.0	0.0	5.0	7.0	0.0	20.0	32.0	0.0	0.0	0.0	3.0	5.0	1.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	2.0	0.0	54.0	3.0	0.0	79.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	13.0	0.0	2.0	1.0	9.0	0.0	16.0	0.0	15.0	0.0	5.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	67.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__sakei
33959	0.0	10.0	12.0	0.0	4.0	6.0	0.0	6.0	0.0	1.0	0.0	2.0	71.0	0.0	0.0	0.0	11.0	2.0	30.0	0.0	4.0	0.0	4.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	22.0	26.0	1.0	0.0	0.0	3.0	1.0	3.0	7.0	0.0	0.0	4.0	0.0	3.0	0.0	7.0	0.0	16.0	0.0	26.0	0.0	3.0	3.0	0.0	24.0	19.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	7.0	0.0	0.0	0.0	1.0	0.0	14.0	8.0	0.0	40.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	4.0	0.0	2.0	2.0	11.0	2.0	1.0	0.0	5.0	1.0	8.0	0.0	5.0	5.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	41.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__johnsonii
1590	0.0	8.0	3.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	43.0	0.0	0.0	0.0	10.0	6.0	11.0	0.0	4.0	0.0	5.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	27.0	0.0	0.0	0.0	3.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	4.0	0.0	9.0	1.0	1.0	8.0	0.0	21.0	20.0	0.0	0.0	0.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	9.0	7.0	0.0	0.0	6.0	1.0	1.0	18.0	6.0	0.0	24.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	9.0	0.0	0.0	0.0	8.0	3.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	11.0	0.0	29.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__plantarum
1579	0.0	7.0	1.0	0.0	2.0	1.0	0.0	8.0	0.0	1.0	0.0	3.0	46.0	0.0	7.0	0.0	6.0	1.0	10.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	7.0	12.0	1.0	0.0	4.0	2.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	9.0	0.0	9.0	0.0	19.0	2.0	0.0	13.0	18.0	0.0	0.0	0.0	3.0	6.0	2.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	37.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	7.0	0.0	1.0	2.0	3.0	0.0	5.0	0.0	3.0	1.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	19.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__acidophilus
1580	0.0	7.0	4.0	0.0	2.0	0.0	1.0	2.0	0.0	3.0	0.0	1.0	16.0	0.0	0.0	0.0	6.0	1.0	2.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	1.0	1.0	3.0	15.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	3.0	1.0	0.0	7.0	10.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	5.0	0.0	8.0	1.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	6.0	2.0	0.0	6.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	1.0	19.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
1596	0.0	7.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	12.0	23.0	0.0	0.0	0.0	57.0	17.0	7.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	12.0	1.0	0.0	0.0	0.0	5.0	137.0	9.0	0.0	0.0	0.0	4.0	2.0	7.0	0.0	3.0	19.0	0.0	7.0	0.0	2.0	0.0	7.0	0.0	6.0	0.0	2.0	2.0	0.0	35.0	59.0	0.0	0.0	0.0	1.0	8.0	3.0	0.0	0.0	0.0	0.0	13.0	23.0	0.0	1.0	0.0	0.0	0.0	9.0	6.0	0.0	34.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	5.0	0.0	3.0	1.0	6.0	0.0	2.0	3.0	2.0	1.0	7.0	0.0	1.0	9.0	4.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	33.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__gasseri
